Main Category,Sub Category 1,Sub Category 2,name,type,MSB,LSB,PC#
OTHERS,GM2,Organ,DetunedChurchOrgan,Regular,121,2,20
OTHERS,GM2,Organ,ReedOrgan,Regular,121,0,21
OTHERS,GM2,Organ,PuffOrgan,Regular,121,1,21
OTHERS,GM2,Organ,Accordion,Regular,121,0,22
OTHERS,GM2,Organ,Accordion2,Regular,121,1,22
OTHERS,GM2,Organ,Harmonica,Regular,121,0,23
OTHERS,GM2,Organ,TangoAccordion,Regular,121,0,24
OTHERS,GM2,Guitar,NylonGuitar,Regular,121,0,25
OTHERS,GM2,Guitar,Ukulele,Regular,121,1,25
OTHERS,GM2,Guitar,NylonGuitar KeyOff,Regular,121,2,25
OTHERS,GM2,Guitar,NylonGuitar2,Regular,121,3,25
OTHERS,GM2,Guitar,SteelGuitar,Regular,121,0,26
OTHERS,GM2,Guitar,12StrGuitar,Regular,121,1,26
OTHERS,GM2,Guitar,Mandolin,Regular,121,2,26
OTHERS,GM2,Guitar,Steel&Body,Regular,12,13,26
OTHERS,GM2,Guitar,JazzGuitar,Regular,121,0,27
OTHERS,GM2,Guitar,PedalSteelGuitar,Regular,121,1,27
OTHERS,GM2,Guitar,CleanGuitar,Regular,121,0,28
OTHERS,GM2,Guitar,DetunedCleanGuitar,Regular,121,1,28
OTHERS,GM2,Guitar,MidToneGuitar,Regular,121,2,28
OTHERS,GM2,Guitar,MutedGuitar,Regular,121,0,29
OTHERS,GM2,Guitar,FunkGuitar,Regular,121,1,29
OTHERS,GM2,Guitar,MutedVeloSwGuitar,Regular,121,2,29
OTHERS,GM2,Guitar,JazzMan,Regular,121,3,29
OTHERS,GM2,Guitar,Overdriven,Regular,121,0,30
OTHERS,GM2,Guitar,GuitarPinch,Regular,121,1,30
OTHERS,GM2,Guitar,Distortion,Regular,121,0,31
OTHERS,GM2,Guitar,FeedbackGuitar,Regular,121,1,31
OTHERS,GM2,Guitar,DistortionRhythmGt,Regular,121,2,31
OTHERS,GM2,Guitar,GuitarHarmonics,Regular,121,0,32
OTHERS,GM2,Guitar,GuitarFeedback,Regular,121,1,32
OTHERS,GM2,Bass,AcousticBass,Regular,121,0,33
OTHERS,GM2,Bass,FingerBass,Regular,121,0,34
OTHERS,GM2,Bass,FingerSlapBass,Regular,121,1,34
OTHERS,GM2,Bass,PickBass,Regular,121,0,35
OTHERS,GM2,Bass,FretlessBass,Regular,121,0,36
OTHERS,GM2,Bass,SlapBass1,Regular,121,0,37
OTHERS,GM2,Bass,SlapBass2,Regular,121,0,38
OTHERS,GM2,Bass,SynthBass1,Regular,121,0,39
OTHERS,GM2,Bass,WarmSyBass,Regular,121,1,39
OTHERS,GM2,Bass,ResoSynthBass,Regular,121,2,39
OTHERS,GM2,Bass,ClaviBass,Regular,121,3,39
OTHERS,GM2,Bass,Hammer,Regular,121,4,39
OTHERS,GM2,Bass,SynthBass2,Regular,121,0,40
OTHERS,GM2,Bass,AttackBass,Regular,121,1,40
OTHERS,GM2,Bass,RubberBass,Regular,121,2,40
OTHERS,GM2,Bass,AttackPulse,Regular,121,3,40
OTHERS,GM2,Strings,Violin,Regular,121,0,41
OTHERS,GM2,Strings,SlowAttackViolin,Regular,121,1,41
OTHERS,GM2,Strings,Viola,Regular,121,0,42
OTHERS,GM2,Strings,Cello,Regular,121,0,43
OTHERS,GM2,Strings,Contrabass,Regular,121,0,44
OTHERS,GM2,Strings,TremoloStrings,Regular,121,0,45
OTHERS,GM2,Strings,PizzicatoStrings,Regular,121,0,46
OTHERS,GM2,Strings,OrchestralHarp,Regular,121,0,47
OTHERS,GM2,Strings,YangQin,Regular,121,1,47
OTHERS,GM2,Strings,Timpani,Regular,121,0,48
OTHERS,GM2,Ensemble,Strings1,Regular,121,0,49
OTHERS,GM2,Ensemble,StringsBrass,Regular,121,1,49
OTHERS,GM2,Ensemble,60sStrings,Regular,121,2,49
OTHERS,GM2,Ensemble,Strings2,Regular,121,0,50
OTHERS,GM2,Ensemble,SynthStrings1,Regular,121,0,51
OTHERS,GM2,Ensemble,SynthStrings3,Regular,121,1,51
OTHERS,GM2,Ensemble,SynthStrings2,Regular,121,0,52
OTHERS,GM2,Ensemble,ChoirAahs,Regular,121,0,53
OTHERS,GM2,Ensemble,ChoirAahs2,Regular,121,1,53
OTHERS,GM2,Ensemble,VoiceOohs,Regular,121,0,54
OTHERS,GM2,Ensemble,Humming,Regular,121,1,54
OTHERS,GM2,Ensemble,SynthVoice,Regular,121,0,55
OTHERS,GM2,Ensemble,AnalogVoice,Regular,121,1,55
OTHERS,GM2,Ensemble,OrchestraHit,Regular,121,0,56
OTHERS,GM2,Ensemble,BassHitPlus,Regular,121,1,56
OTHERS,GM2,Ensemble,6thHit,Regular,121,2,56
OTHERS,GM2,Ensemble,EuroHit,Regular,121,3,56
OTHERS,GM2,Brass,Trumpet,Regular,121,0,57
OTHERS,GM2,Brass,DarkTrumpetSoft,Regular,121,1,57
OTHERS,GM2,Brass,Trombone,Regular,121,0,58
OTHERS,GM2,Brass,Trombone2,Regular,121,1,58
OTHERS,GM2,Brass,BrightTrombone,Regular,121,2,58
OTHERS,GM2,Brass,Tuba,Regular,121,0,59
OTHERS,GM2,Brass,MutedTrumpet,Regular,121,0,60
OTHERS,GM2,Brass,MutedTrumpet2,Regular,121,1,60
OTHERS,GM2,Brass,FrenchHorn,Regular,121,0,61
OTHERS,GM2,Brass,FrenchHorn2,Regular,121,1,61
OTHERS,GM2,Brass,BrassSection,Regular,121,0,62
OTHERS,GM2,Brass,BrassSection2,Regular,121,1,62
OTHERS,GM2,Brass,SynthBrass1,Regular,121,0,63
OTHERS,GM2,Brass,SynthBrass3,Regular,121,1,63
OTHERS,GM2,Brass,AnalogSynBrass1,Regular,121,2,63
OTHERS,GM2,Brass,JumpBrass,Regular,121,3,63
OTHERS,GM2,Brass,SynthBrass2,Regular,121,0,64
OTHERS,GM2,Brass,SynthBrass4,Regular,121,1,64
OTHERS,GM2,Brass,AnalogSynBrass2,Regular,121,2,64
OTHERS,GM2,Reed,SopranoSax,Regular,121,0,65
OTHERS,GM2,Reed,AltoSax,Regular,121,0,66
OTHERS,GM2,Reed,TenorSax,Regular,121,0,67
OTHERS,GM2,Reed,BaritoneSax,Regular,121,0,68
OTHERS,GM2,Reed,Oboe,Regular,121,0,69
OTHERS,GM2,Reed,EnglishHorn,Regular,121,0,70
OTHERS,GM2,Reed,Bassoon,Regular,121,0,71
OTHERS,GM2,Reed,Clarinet,Regular,121,0,72
OTHERS,GM2,Pipe,Piccolo,Regular,121,0,73
OTHERS,GM2,Pipe,Flute,Regular,121,0,74
OTHERS,GM2,Pipe,Recorder,Regular,121,0,75
OTHERS,GM2,Pipe,PanFlute,Regular,121,0,76
OTHERS,GM2,Pipe,BlownBottle,Regular,121,0,77
OTHERS,GM2,Pipe,Shakuhachi,Regular,121,0,78
OTHERS,GM2,Pipe,Whistle,Regular,121,0,79
OTHERS,GM2,Pipe,Ocarina,Regular,121,0,80
OTHERS,GM2,Synth.Lead,SquareLead,Regular,121,0,81
OTHERS,GM2,Synth.Lead,SquareLead2,Regular,121,1,81
OTHERS,GM2,Synth.Lead,SineLead,Regular,121,2,81
OTHERS,GM2,Synth.Lead,SawtoothLead,Regular,121,0,82
OTHERS,GM2,Synth.Lead,SawtoothLead2,Regular,121,1,82
OTHERS,GM2,Synth.Lead,SawPulseLead,Regular,121,2,82
OTHERS,GM2,Synth.Lead,DoubleSawLead,Regular,121,3,82
OTHERS,GM2,Synth.Lead,SequencedAnalog,Regular,121,4,82
OTHERS,GM2,Synth.Lead,CalliopeLead,Regular,121,0,83
OTHERS,GM2,Synth.Lead,ChiffLead,Regular,121,0,84
OTHERS,GM2,Synth.Lead,CharangLead,Regular,121,0,85
OTHERS,GM2,Synth.Lead,WireLead,Regular,121,1,85
OTHERS,GM2,Synth.Lead,VoiceLead,Regular,121,0,86
OTHERS,GM2,Synth.Lead,FifthsLead,Regular,121,0,87
OTHERS,GM2,Synth.Lead,Bass&Lead,Regular,121,0,88
OTHERS,GM2,Synth.Lead,SoftWhirl,Regular,121,1,88
OTHERS,GM2,Synth.Pad,NewAgePad,Regular,121,0,89
OTHERS,GM2,Synth.Pad,WarmPad,Regular,121,0,90
OTHERS,GM2,Synth.Pad,SinePad,Regular,121,1,90
OTHERS,GM2,Synth.Pad,PolySynthPad,Regular,121,0,91
OTHERS,GM2,Synth.Pad,ChoirPad,Regular,121,0,92
OTHERS,GM2,Synth.Pad,ItopiaPad,Regular,121,1,92
OTHERS,GM2,Synth.Pad,BowedPad,Regular,121,0,93
OTHERS,GM2,Synth.Pad,MetallicPad,Regular,121,0,94
OTHERS,GM2,Synth.Pad,HaloPad,Regular,121,0,95
OTHERS,GM2,Synth.Pad,SweepPad,Regular,121,0,96
OTHERS,GM2,Synth.Effect,Rain,Regular,121,0,97
OTHERS,GM2,Synth.Effect,SoundTrack,Regular,121,0,98
OTHERS,GM2,Synth.Effect,Crystal,Regular,121,0,99
OTHERS,GM2,Synth.Effect,SynthMallet,Regular,121,1,99
OTHERS,GM2,Synth.Effect,Atmosphere,Regular,121,0,100
OTHERS,GM2,Synth.Effect,Brightness,Regular,121,0,101
OTHERS,GM2,Synth.Effect,Goblins,Regular,121,0,102
OTHERS,GM2,Synth.Effect,Echoes,Regular,121,0,103
OTHERS,GM2,Synth.Effect,EchoBell,Regular,121,1,103
OTHERS,GM2,Synth.Effect,EchoPan,Regular,121,2,103
OTHERS,GM2,Synth.Effect,ScienceFiction,Regular,121,0,104
OTHERS,GM2,Ethnic,Sitar,Regular,121,0,105
OTHERS,GM2,Ethnic,Sitar2,Regular,121,1,105
OTHERS,GM2,Ethnic,Banjo,Regular,121,0,106
OTHERS,GM2,Ethnic,Shamisen,Regular,121,0,107
OTHERS,GM2,Ethnic,Koto,Regular,121,0,108
OTHERS,GM2,Ethnic,TaishoKoto,Regular,121,1,108
OTHERS,GM2,Ethnic,Kalimba,Regular,121,0,109
OTHERS,GM2,Ethnic,Bagpipe,Regular,121,0,110
OTHERS,GM2,Ethnic,Fiddle,Regular,121,0,111
OTHERS,GM2,Ethnic,Shanai,Regular,121,0,112
OTHERS,GM2,Percussive,TinkleBell,Regular,121,0,113
OTHERS,GM2,Percussive,Agogo,Regular,121,0,114
OTHERS,GM2,Percussive,SteelDrums,Regular,121,0,115
OTHERS,GM2,Percussive,Woodblock,Regular,121,0,116
OTHERS,GM2,Percussive,Castanets,Regular,121,1,116
OTHERS,GM2,Percussive,TaikoDrum,Regular,121,0,117
OTHERS,GM2,Percussive,ConcertBassDrum,Regular,121,1,117
OTHERS,GM2,Percussive,MelodicTom,Regular,121,0,118
OTHERS,GM2,Percussive,MelodicTom2,Regular,121,1,118
OTHERS,GM2,Percussive,SynthDrum,Regular,121,0,119
OTHERS,GM2,Percussive,RhythmBoxTom,Regular,121,1,119
OTHERS,GM2,Percussive,ElectricDrum,Regular,121,2,119
OTHERS,GM2,Percussive,ReverseCymbal,Regular,121,0,120
OTHERS,GM2,Sound Effect,GuitarFretNoise,Regular,121,0,121
OTHERS,GM2,Sound Effect,GuitarCutNoise,Regular,121,1,121
OTHERS,GM2,Sound Effect,StringSlap,Regular,121,2,121
OTHERS,GM2,Sound Effect,BreathNoise,Regular,121,0,122
OTHERS,GM2,Sound Effect,FluteKeyClick,Regular,121,1,122
OTHERS,GM2,Sound Effect,Seashore,Regular,121,0,123
OTHERS,GM2,Sound Effect,Rain,Regular,121,1,123
OTHERS,GM2,Sound Effect,Thunder,Regular,121,2,123
OTHERS,GM2,Sound Effect,Wind,Regular,121,3,123
OTHERS,GM2,Sound Effect,Stream,Regular,121,4,123
OTHERS,GM2,Sound Effect,Bubble,Regular,121,5,123
OTHERS,GM2,Sound Effect,BirdTweet,Regular,121,0,124
OTHERS,GM2,Sound Effect,Dog,Regular,121,1,124
OTHERS,GM2,Sound Effect,HorseGallop,Regular,121,2,124
OTHERS,GM2,Sound Effect,BirdTweet2,Regular,121,3,124
OTHERS,GM2,Sound Effect,TelephoneRing,Regular,121,0,125
OTHERS,GM2,Sound Effect,TelephoneRing2,Regular,121,1,125
OTHERS,GM2,Sound Effect,DoorCreaking,Regular,121,2,125
OTHERS,GM2,Sound Effect,Door,Regular,121,3,125
OTHERS,GM2,Sound Effect,Scratch,Regular,121,4,125
OTHERS,GM2,Sound Effect,WindChime,Regular,121,5,125
OTHERS,GM2,Sound Effect,Helicopter,Regular,121,0,126
OTHERS,GM2,Sound Effect,CarEngine,Regular,121,1,126
OTHERS,GM2,Sound Effect,CarStop,Regular,121,2,126
OTHERS,GM2,Sound Effect,CarPass,Regular,121,3,126
OTHERS,GM2,Sound Effect,CarCrash,Regular,121,4,126
OTHERS,GM2,Sound Effect,Siren,Regular,121,5,126
OTHERS,GM2,Sound Effect,Train,Regular,121,6,126
OTHERS,GM2,Sound Effect,JetPlane,Regular,121,7,126
OTHERS,GM2,Sound Effect,Starship,Regular,121,8,126
OTHERS,GM2,Sound Effect,BurstNoise,Regular,121,9,126
OTHERS,GM2,Sound Effect,Applause,Regular,121,0,127
OTHERS,GM2,Sound Effect,Laughing,Regular,121,1,127
OTHERS,GM2,Sound Effect,Screaming,Regular,121,2,127
OTHERS,GM2,Sound Effect,Punch,Regular,121,3,127
OTHERS,GM2,Sound Effect,Heartbeat,Regular,121,4,127
OTHERS,GM2,Sound Effect,Footsteps,Regular,121,5,127
OTHERS,GM2,Sound Effect,Gunshot,Regular,121,0,128
OTHERS,GM2,Sound Effect,MachineGun,Regular,121,1,128
OTHERS,GM2,Sound Effect,LaserGun,Regular,121,2,128
OTHERS,GM2,Sound Effect,Explosion,Regular,121,3,128
OTHERS,GM2,Drum,StandardSet,Drums,120,0,1
OTHERS,GM2,Drum,RoomSet,Drums,120,0,9
OTHERS,GM2,Drum,PowerSet,Drums,120,0,17
OTHERS,GM2,Drum,ElectroSet,Drums,120,0,25
OTHERS,GM2,Drum,AnalogSet,Drums,120,0,26
OTHERS,GM2,Drum,JazzSet,Drums,120,0,33
OTHERS,GM2,Drum,BrushSet,Drums,120,0,41
OTHERS,GM2,Drum,OrchestraSet,Drums,120,0,49
OTHERS,GM2,Drum,SFXSet,SFX,120,0,57
